case,sample_categories,Scheme,PassID,CandidateID,BaseCandidateID,TaskID,Duration,CandidateStart,incremental_reason,accepted,full_task_feasible,full_grid_feasible,rejection_consistent,capacity_pressure_ratio,grid_import_pressure_ratio,abs_residual_cost_CNY,abs_residual_carbon_tCO2,abs_residual_renewable_used_MWh,abs_residual_service_objective,abs_residual_used_gpu_instant,abs_residual_used_it_power_instant_mw,abs_residual_ai_energy_mwh,abs_residual_facility_average_power_mw,max_absolute_residual,max_relative_residual,worst_quantity,audit_mode
capacity_rejected,capacity_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,2,Q2C000203,Q2C000203,203,6.2999999999999545,610.0,it_capacity,False,False,True,True,1.0163357731707316,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,2.891911827146573e-13,facility_average_power_mw,
random_feasible_move,hour_boundary|integer_duration|no_change|random_feasible_move|random_fixed_seed,balanced,2,Q2C009489,Q2C009489,9489,2.0,444.0,no_change,False,True,True,True,0.9273695481481481,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,balanced,2,Q2C017131,Q2C017131,17131,4.900000000000006,63.0,feasible,False,True,True,True,0.6997282608695652,0.0,0.0,0.0,1.3407088772510178e-09,6.380746625511691e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,1.3407088772510178e-09,6.95157664563051e-10,renewable_used_MWh,
random_feasible_move,accepted|fractional_duration|random_feasible_move|random_fixed_seed|return_to_baseline,balanced,2,Q2C027500,Q2C027500,27500,4.883333333333439,1506.0,accepted,True,True,True,True,0.7112771739130435,0.0,0.0,0.0,3.410605131648481e-13,1.7520707107365752e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,balanced,2,Q2C032733,Q2C032733,32733,0.33333333333325754,1441.0,feasible,False,True,True,True,0.992552264197531,0.0,0.0,0.0,1.5199930203380063e-10,3.744838242468137e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,1.5199930203380063e-10,1.5199930203380063e-10,renewable_used_MWh,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,2,Q2C039394,Q2C039394,39394,4.7666666666666515,296.0,no_change,False,True,True,True,0.9999736617283952,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,fractional_cross_two_hours|fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,2,Q2C040136,Q2C040136,40136,1.6333333333333329,52.0,no_change,False,True,True,True,0.896835801851852,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,balanced,2,Q2C049503,Q2C049503,49503,1.783333333333303,1918.0,feasible,False,True,True,True,0.9864292682926832,0.0,8.009374141693115e-08,0.0,1.9383605831535533e-10,3.6012859361278515e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,8.009374141693115e-08,9.878174026061353e-11,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_feasible_move|random_fixed_seed,balanced,2,Q2C057773,Q2C057773,7842,3.849999999999909,2402.0,feasible,False,True,True,True,0.9482035714285713,0.0,1.0853909770958126e-08,0.0,4.594085112330504e-10,8.659739592076221e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,1.0853909770958126e-08,7.654011189897453e-13,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,2,Q2C063111,Q2C063111,13232,3.933333333333394,1536.0,feasible,False,True,True,True,0.7763495926829269,0.0,7.51970219425857e-09,0.0,4.5423576011671685e-10,1.8359012227131544e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,7.51970219425857e-09,3.0235786400810644e-12,cost_CNY,
random_feasible_move,capacity_boundary_highest_pressure|capacity_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,2,Q2C107743,Q2C107743,8503,6.0166666666666515,1819.0,gpu_capacity,False,False,True,True,1.1333333333333333,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,3.867173051407111e-17,facility_average_power_mw,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,balanced,3,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6164560180555556,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,3,Q2C000002,Q2C000002,2,3.2999999999999545,1126.0,feasible,False,True,True,True,0.9988197530864197,0.0,0.0,0.0,2.4374458007514477e-10,1.3563240428785678e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,2.4374458007514477e-10,2.4374458007514477e-10,renewable_used_MWh,
capacity_rejected,capacity_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,3,Q2C000059,Q2C000059,59,4.2000000000000455,566.0,gpu_capacity,False,False,True,True,1.007936507936508,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
accepted,accepted|fractional_cross_two_hours|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,3,Q2C001326,Q2C001326,1326,1.3833333333334394,1561.0,accepted,True,True,True,True,0.7239432092592593,0.0,3.8366124499589205e-08,0.0,3.851710062008351e-10,3.008268005359749e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,3.8366124499589205e-08,8.287376659503455e-11,cost_CNY,
random_feasible_move,fractional_cross_two_hours|fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,3,Q2C012829,Q2C012829,12829,1.51666666666668,129.0,no_change,False,True,True,True,0.7601902173913043,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,fractional_cross_two_hours|fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,3,Q2C020339,Q2C020339,20339,1.6666666666666288,888.0,no_change,False,True,True,True,0.9996962962962963,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,balanced,3,Q2C039571,Q2C039571,39571,5.966666666666697,2242.0,feasible,False,True,True,True,0.990948780487805,0.0,0.0,0.0,3.3367086871294305e-10,4.617291791964018e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,3.3367086871294305e-10,3.3367086871294305e-10,renewable_used_MWh,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,3,Q2C041121,Q2C041121,41121,2.21666666666664,390.0,no_change,False,True,True,True,0.9871825404761906,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,3,Q2C059060,Q2C059060,9146,4.166666666666629,877.0,feasible,False,True,True,True,0.9116962962962963,0.0,0.0,0.0,3.1042191039887257e-10,1.0357600194188521e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,3.1042191039887257e-10,2.8654330198876366e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|high_gpu_demand_task|high_power_task|random_feasible_move|random_fixed_seed|region_migration,balanced,3,Q2C062704,Q2C062704,12821,1.849999999999909,1359.0,feasible,False,True,True,True,0.6659611119047619,0.0,0.0,0.0,3.142304194625467e-10,8.16621076316082e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,3.142304194625467e-10,1.3822776755134742e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|hour_boundary|integer_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,3,Q2C066763,Q2C066763,16927,2.0,1864.0,feasible,False,True,True,True,0.41743749999999996,0.0,0.0,0.0,3.651052793429699e-10,2.748479612305066e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,3.651052793429699e-10,3.651052793429699e-10,renewable_used_MWh,
random_feasible_move,capacity_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,3,Q2C082663,Q2C082663,32986,4.683333333333394,1296.0,it_capacity,False,False,True,True,1.020555554761905,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,2.0230629865643057e-16,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,3,Q2C086808,Q2C086808,37175,3.316666666666663,98.0,feasible,False,True,True,True,0.897451851851852,0.0,6.033951649442315e-08,0.0,3.900595402228646e-10,2.4339037729692592e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,6.033951649442315e-08,9.411535336039757e-10,cost_CNY,
random_feasible_move,capacity_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,3,Q2C100179,Q2C100179,690,3.1999999999999886,177.0,it_capacity,False,False,True,True,1.0011818938271604,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,balanced,4,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6164560180555556,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,4,Q2C000002,Q2C000002,2,3.2999999999999545,1126.0,feasible,False,True,True,True,0.9988197530864197,0.0,0.0,0.0,6.875779945403337e-10,1.3563240428785678e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,6.875779945403337e-10,6.875779945403337e-10,renewable_used_MWh,
capacity_rejected,capacity_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,4,Q2C000059,Q2C000059,59,4.2000000000000455,566.0,gpu_capacity,False,False,True,True,1.007936507936508,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
accepted,accepted|fractional_cross_two_hours|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,4,Q2C002298,Q2C002298,2298,1.783333333333303,1922.0,accepted,True,True,True,True,0.7971358018518518,0.0,2.790329745039344e-09,0.0,6.762093107681721e-10,2.0452660832309677e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,2.790329745039344e-09,2.3353409164124087e-11,cost_CNY,
random_feasible_move,capacity_rejected|duration_lt_1h|fractional_duration|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,balanced,4,Q2C017038,Q2C017038,17038,0.8666666666665606,1700.0,gpu_capacity,False,False,True,True,1.0034188034188034,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,balanced,4,Q2C020410,Q2C020410,20410,0.533333333333303,2120.0,feasible,False,True,True,True,0.8207714285714286,0.0,0.0,0.0,7.901235221652314e-11,4.538470294024322e-16,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,7.901235221652314e-11,7.901235221652314e-11,renewable_used_MWh,
random_feasible_move,duration_lt_1h|fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,4,Q2C022667,Q2C022667,22667,0.8166666666666629,93.0,no_change,False,True,True,True,0.3871032402777778,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,4,Q2C027924,Q2C027924,27924,4.46666666666664,462.0,no_change,False,True,True,True,0.9982015880952382,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,capacity_rejected|fractional_cross_two_hours|fractional_duration|high_gpu_demand_task|high_power_task|random_feasible_move|random_fixed_seed|region_migration,balanced,4,Q2C055073,Q2C055073,5119,1.8666666666665606,2404.0,it_capacity,False,False,True,True,1.0400813,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,5.111074792942658e-17,facility_average_power_mw,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,4,Q2C065479,Q2C065479,15629,0.25,361.0,feasible,False,True,True,True,0.9573008121951221,0.0,0.0,0.0,4.0381564758718014e-10,1.4112694608043545e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.0381564758718014e-10,4.0381564758718014e-10,renewable_used_MWh,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,4,Q2C069599,Q2C069599,19789,4.400000000000091,1474.0,no_change,False,True,True,True,0.7701864203703703,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed,balanced,4,Q2C079345,Q2C079345,29634,0.599999999999909,1100.0,feasible,False,True,True,True,0.4019226196428572,0.0,0.0,0.0,5.684341886080802e-14,3.635870291364245e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,capacity_rejected|fractional_cross_two_hours|fractional_duration|high_gpu_demand_task|high_power_task|random_feasible_move|random_fixed_seed|region_migration,balanced,4,Q2C100395,Q2C100395,911,1.5166666666666515,2162.0,it_capacity,False,False,True,True,1.0486222222222223,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,capacity_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,4,Q2C101436,Q2C101436,1992,6.283333333333331,219.0,it_capacity,False,False,True,True,1.000353969047619,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,balanced,5,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6164560180555556,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,5,Q2C000002,Q2C000002,2,3.2999999999999545,1126.0,feasible,False,True,True,True,0.9988197530864197,0.0,0.0,0.0,2.4374458007514477e-10,1.485846900161833e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,2.4374458007514477e-10,2.4374458007514477e-10,renewable_used_MWh,
capacity_rejected,capacity_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,5,Q2C000059,Q2C000059,59,4.2000000000000455,566.0,gpu_capacity,False,False,True,True,1.007936507936508,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
accepted,accepted|cross_2399_2400|fractional_duration|random_fixed_seed|return_to_baseline,balanced,5,Q2C014578,Q2C014578,14578,6.25,2396.0,accepted,True,True,True,True,0.9843464285714284,0.0,1.5244950191117823e-08,0.0,5.588276508206036e-10,1.226276025168005e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,1.5244950191117823e-08,1.3981337848583002e-11,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,balanced,5,Q2C019526,Q2C019526,19526,1.9333333333332803,1011.0,feasible,False,True,True,True,0.9955873023809525,0.0,5.7225406635552645e-08,0.0,7.873950380599126e-10,2.5434407184554697e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,5.7225406635552645e-08,1.3726287336922943e-10,cost_CNY,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,5,Q2C019937,Q2C019937,19937,4.099999999999909,1647.0,no_change,False,True,True,True,0.8308946493827161,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,5,Q2C038017,Q2C038017,38017,3.4833333333333485,1677.0,no_change,False,True,True,True,0.9326502049382717,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,5,Q2C080381,Q2C080381,30681,2.9500000000000455,960.0,feasible,False,True,True,True,0.9946831283950617,0.0,2.478554961271584e-08,0.0,5.20230969414115e-10,5.904565031356057e-16,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,2.478554961271584e-08,1.4255203714578478e-11,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,5,Q2C087696,Q2C087696,38072,3.699999999999818,2120.0,feasible,False,True,True,True,0.9941333333333334,0.0,0.0,0.0,0.0,2.3678162295454053e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,capacity_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,5,Q2C091641,Q2C091641,42054,5.366666666666674,428.0,it_capacity,False,False,True,True,1.0008526740740742,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,5,Q2C092018,Q2C092018,42435,2.8999999999999773,842.0,feasible,False,True,True,True,0.9984593487804879,0.0,0.0,0.0,0.0,5.430501019568559e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,capacity_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,5,Q2C103689,Q2C103689,4325,2.066666666666663,2403.0,gpu_capacity,False,False,True,True,1.0081521739130435,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,9.54597005290691e-16,facility_average_power_mw,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,5,Q2C111538,Q2C111538,12425,0.35000000000002274,689.0,feasible,False,True,True,True,0.9596790123456789,0.0,0.0,0.0,1.311377673118841e-10,1.4348523827152192e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,1.311377673118841e-10,1.311377673118841e-10,renewable_used_MWh,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,5,Q2C114029,Q2C114029,14999,5.150000000000091,2229.0,no_change,False,True,True,True,0.9686539690476191,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,balanced,6,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6164560180555556,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,6,Q2C000002,Q2C000002,2,3.2999999999999545,1126.0,feasible,False,True,True,True,0.9988197530864197,0.0,0.0,0.0,2.4374458007514477e-10,1.485846900161833e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,2.4374458007514477e-10,2.4374458007514477e-10,renewable_used_MWh,
capacity_rejected,capacity_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,6,Q2C000059,Q2C000059,59,4.2000000000000455,566.0,gpu_capacity,False,False,True,True,1.007936507936508,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,6,Q2C006590,Q2C006590,6590,3.1333333333334394,1434.0,no_change,False,True,True,True,0.9055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,duration_lt_1h|fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,6,Q2C007480,Q2C007480,7480,0.783333333333303,1053.0,no_change,False,True,True,True,0.9981481481481481,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,6,Q2C022933,Q2C022933,22933,5.833333333333485,2195.0,no_change,False,True,True,True,0.671875,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
accepted,accepted|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,balanced,6,Q2C027553,Q2C027553,27553,2.316666666666606,1966.0,accepted,True,True,True,True,0.9838464285714285,0.0,1.382431946694851e-08,0.0,2.4851942725945264e-10,8.944234242136417e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,1.382431946694851e-08,1.8555922929597072e-11,cost_CNY,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,6,Q2C038231,Q2C038231,38231,5.783333333333303,2285.0,no_change,False,True,True,True,0.9998864197530865,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,capacity_rejected|fractional_cross_two_hours|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,6,Q2C051868,Q2C051868,1889,1.033333333333303,2404.0,gpu_capacity,False,False,True,True,1.0859213250517599,0.0,,,,,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,1.3680943292948233e-16,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,6,Q2C078405,Q2C078405,28685,3.5166666666666515,442.0,no_change,False,True,True,True,0.635361905357143,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,6,Q2C083225,Q2C083225,33553,6.0833333333332575,1828.0,feasible,False,True,True,True,0.9984825404761904,0.0,0.0,0.0,0.0,1.2890038971098694e-14,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,balanced,6,Q2C084355,Q2C084355,34697,3.349999999999909,1581.0,feasible,False,True,True,True,0.987037037037037,0.0,0.0,0.0,1.3517365005100146e-10,5.388105326492587e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,1.3517365005100146e-10,1.3517365005100146e-10,renewable_used_MWh,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,balanced,6,Q2C088693,Q2C088693,39080,5.7333333333333485,1738.0,no_change,False,True,True,True,0.7703804347826086,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|high_gpu_demand_task|high_power_task|random_feasible_move|random_fixed_seed|region_migration,balanced,6,Q2C091300,Q2C091300,41713,1.166666666666515,2087.0,feasible,False,True,True,True,0.533375,0.0,1.2150849215686321e-09,0.0,8.118377081700601e-10,6.686057957283609e-15,0.0,1.1368683772161603e-13,8.526512829121202e-14,4.547473508864641e-13,1.2150849215686321e-09,1.7118448305884568e-13,cost_CNY,
duration_lt_1h,duration_lt_1h|feasible_but_rejected|fractional_duration|random_fixed_seed,baseline_edge_audit,0,Q2C050025,Q2C050025,25,0.9833333333333485,323.0,feasible,False,True,True,True,0.7204259259259259,0.0,0.0,0.0,1.1368683772161603e-13,9.284158728264935e-17,0.0,0.0,0.0,0.0,1.1368683772161603e-13,1.1368683772161603e-13,renewable_used_MWh,
