Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AITrainingPower_MW,GPU_Utilization_Percent,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,BaselineCurtailment_MW,IT_Load_MW,Total_Load_MW,BaselineGridPurchase_MW,GridCharge_MW,BaselineGridSell_MW,NetGridImport_MW,CarbonEmission_tCO2,DemandResponseLevel,SOC_MWh,ChargePower_MW,DischargePower_MW,Baseline_AI_IT_Load_MW,NonAI_IT_Load_MW,DataPeriod,AI_IT_Load_MW,FacilityLoad_MW,RenewableUse_MW,OptimizedGridPurchase_MW,GridImportLimit_MW,GridExportLimit_MW,OptimizedGridSell_MW,OptimizedCurtailment_MW
1432,RegionA,Flat,704.01,0.0,0.5822,1.8773333333,13.481481,800.0,51.2235,0.0,748.7765,259.92,350.892,299.6685,0.0,0.0,299.6685,174.467,Low,350.0,0.0,0.0,9.0296666667,250.890333,Main_0_2399,9.029666666665845,350.8919995499989,350.8919995499989,0.0,550.0,0.0,0.0,449.1080004500011
1433,RegionA,Peak,1020.16,0.0,0.5917,3.1413333333,12.534392,722.35,39.9177,0.0,682.4323,209.39,282.6765,197.7588,0.0,0.0,197.7588,117.0139,Medium,301.087,0.0,45.0,9.0406666667,200.349333,Main_0_2399,9.040666666666676,282.67649955,282.67649955,0.0,550.0,0.0,0.0,439.67350045
1434,RegionA,Peak,1019.5,0.0,0.603,4.8,20.708995,650.0,38.5222,0.0,611.4778,211.37,285.3495,201.8273,0.0,0.0,201.8273,121.7019,Medium,252.1739,0.0,45.0,14.5266666667,196.843333,Main_0_2399,14.526666666666692,285.3494995500001,285.3494995500001,0.0,550.0,0.0,0.0,364.6505004499999
1435,RegionA,Peak,1018.86,0.0,0.6152,4.8,22.904762,587.87,40.0814,0.0,547.7886,232.38,313.713,228.6316,0.0,0.0,228.6316,140.6542,Medium,203.2609,0.0,45.0,15.7806666667,216.599333,Main_0_2399,15.780666666666693,313.71299955000006,313.71299955000006,0.0,550.0,0.0,0.0,274.15700044999994
1436,RegionA,Peak,1018.22,0.0,0.6274,4.8,23.174603,540.19,41.2549,0.0,498.9351,254.66,343.791,257.5361,0.0,0.0,257.5361,161.5781,Medium,154.3478,0.0,45.0,15.98,238.68,Main_0_2399,15.98,343.791,343.791,0.0,550.0,0.0,0.0,196.39900000000006
1437,RegionA,Peak,1017.58,0.0,0.6387,4.8,26.044974,510.22,45.9254,0.0,464.2946,283.49,382.7115,291.7861,0.0,0.0,291.7861,186.3638,Medium,105.4348,0.0,45.0,17.6616666667,265.828333,Main_0_2399,17.661666666666694,382.71149955000004,382.71149955000004,0.0,550.0,0.0,0.0,127.50850044999999
1438,RegionA,Flat,631.21,0.0,0.6483,4.8,33.002646,500.0,45.9335,54.488,399.5785,283.54,382.779,336.8455,0.0,0.0,336.8455,218.377,Low,156.1086,54.488,0.0,21.8253333333,261.714667,Main_0_2399,21.825333333333322,382.77900045000007,382.77900045000007,0.0,550.0,0.0,0.0,117.22099954999993
1439,RegionA,Flat,630.83,0.0,0.6555,4.8,35.875661,510.22,50.4743,55.0,404.7457,311.57,420.6195,370.1452,0.0,0.0,370.1452,242.6302,Low,207.2586,55.0,0.0,23.3463333333,288.223667,Main_0_2399,23.34633333333351,420.61950045000026,420.61950045000026,0.0,550.0,0.0,0.0,89.60049954999977
1440,RegionA,Valley,455.33,0.0,0.6598,0.88,24.021164,540.19,56.1281,55.0,429.0619,346.47,467.7345,429.6064,18.0,0.0,429.6064,283.4543,Medium,275.1486,73.0,0.0,14.4563333333,332.013667,Main_0_2399,14.456333333333566,467.7345004500004,467.7345004500004,0.0,550.0,0.0,0.0,72.45549954999967
1441,RegionA,Valley,455.06,0.0,0.6609,11.2,37.087302,587.87,62.2096,55.0,470.6604,384.01,518.4135,474.2039,18.0,0.0,474.2039,313.4013,Medium,343.0386,73.0,0.0,26.602,357.408,Main_0_2399,26.602000000000025,518.4135000000001,518.4135000000001,0.0,550.0,0.0,0.0,69.45649999999989
1442,RegionA,Valley,454.79,0.0,0.6586,26.4,47.52381,650.0,64.348,0.0,585.652,397.21,536.2335,479.3708,7.4854,0.0,479.3708,315.7136,Medium,350.0,7.4854,0.0,39.242,357.968,Main_0_2399,39.24200000000013,536.2335000000003,536.2335000000003,0.0,550.0,0.0,0.0,113.76649999999972
1443,RegionA,Valley,454.53,0.0,0.6531,24.9066666667,37.796296,722.35,65.3184,0.0,657.0316,403.2,544.32,479.0016,0.0,0.0,479.0016,312.8359,Medium,350.0,0.0,0.0,32.6853333333,370.514667,Main_0_2399,32.68533333333184,544.3200004499979,544.3200004499979,0.0,550.0,0.0,0.0,178.02999955000212
1444,RegionA,Valley,454.28,0.0,0.6446,15.2,23.018519,800.0,65.3184,0.0,734.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,308.7644,Medium,350.0,0.0,0.0,19.7793333333,383.420667,Main_0_2399,19.779333333333327,544.3200004500001,544.3200004500001,0.0,550.0,0.0,0.0,255.67999954999993
1445,RegionA,Valley,454.03,0.0,0.6338,34.08,41.325397,877.65,65.3184,0.0,812.3316,403.2,544.32,479.0016,0.0,0.0,479.0016,303.5912,Medium,350.0,0.0,0.0,38.408,364.792,Main_0_2399,38.408000000000044,544.32,544.32,0.0,550.0,0.0,0.0,333.3299999999999
1446,RegionA,Valley,453.79,0.0,0.6212,34.08,46.804233,950.0,65.3184,0.0,884.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,297.5558,Medium,350.0,0.0,0.0,41.4366666667,361.763333,Main_0_2399,41.43666666666651,544.3199995499998,544.3199995499998,0.0,550.0,0.0,0.0,405.6800004500002
1447,RegionA,Flat,697.77,0.0,0.6079,23.9466666667,39.809524,1012.13,65.3184,0.0,946.8116,403.2,544.32,479.0016,0.0,0.0,479.0016,291.1851,Medium,350.0,0.0,0.0,32.9973333333,370.202667,Main_0_2399,32.99733333333217,544.3200004499985,544.3200004499985,0.0,550.0,0.0,0.0,467.8099995500015
1448,RegionA,Flat,697.42,0.0,0.5945,18.88,36.867725,1059.81,65.3184,0.0,994.4916,403.2,544.32,479.0016,0.0,0.0,479.0016,284.7665,Medium,350.0,0.0,0.0,28.9276666667,374.272333,Main_0_2399,28.92766666666654,544.3199995499999,544.3199995499999,0.0,550.0,0.0,0.0,515.49000045
1449,RegionA,Flat,697.07,0.0,0.582,6.9226666667,23.044974,1089.78,69.5448,0.0,1020.2352,403.2,544.32,474.7752,0.0,0.0,474.7752,276.3192,Medium,350.0,0.0,0.0,15.611,387.589,Main_0_2399,15.610999999997835,544.3199999999971,544.3199999999971,0.0,550.0,0.0,0.0,545.4600000000029
1450,RegionA,Flat,696.74,0.0,0.5713,16.8,29.759259,1100.0,72.7414,0.0,1027.2586,399.13,538.8255,466.0841,0.0,0.0,466.0841,266.2738,Medium,350.0,0.0,0.0,23.9786666667,375.151333,Main_0_2399,23.978666666666648,538.82549955,538.82549955,0.0,550.0,0.0,0.0,561.17450045
1451,RegionA,Flat,696.42,0.0,0.5629,16.8,27.201058,1089.78,75.2543,0.0,1014.5257,394.75,532.9125,457.6582,0.0,0.0,457.6582,257.6158,Medium,350.0,0.0,0.0,22.6426666667,372.107333,Main_0_2399,22.6426666666666,532.9124995499999,532.9124995499999,0.0,550.0,0.0,0.0,556.8675004500001
1452,RegionA,Flat,696.11,0.0,0.5575,31.68,47.18254,1059.81,67.2655,0.0,992.5445,341.321,460.7834,393.5179,0.0,0.0,393.5179,219.3862,Medium,350.0,0.0,0.0,40.7903333333,300.530667,Main_0_2399,40.79033333333318,460.78335044999983,460.78335044999983,0.0,550.0,0.0,0.0,599.0266495500001
1453,RegionA,Flat,695.81,0.0,0.5554,31.68,50.111111,1012.13,67.4367,0.0,944.6933,335.306,452.6631,385.2264,0.0,0.0,385.2264,213.9547,Low,350.0,0.0,0.0,42.8453333333,292.460667,Main_0_2399,42.84533333333349,452.66310045000023,452.66310045000023,0.0,550.0,0.0,0.0,559.4668995499998
1454,RegionA,Flat,695.53,0.0,0.5567,28.768,41.34127,950.0,62.318,0.0,887.682,307.743,415.453,353.135,0.0,0.0,353.135,196.5903,Low,350.0,0.0,0.0,36.513,271.23,Main_0_2399,36.51299999999965,415.45304999999956,415.45304999999956,0.0,550.0,0.0,0.0,534.5469500000004
1455,RegionA,Flat,695.25,0.0,0.5613,24.28,34.219577,877.65,56.6334,0.0,821.0166,281.59,380.1465,323.5131,0.0,0.0,323.5131,181.5879,Low,350.0,0.0,0.0,30.418,251.172,Main_0_2399,30.417999999999065,380.14649999999875,380.14649999999875,0.0,550.0,0.0,0.0,497.5035000000012
1456,RegionA,Flat,694.99,0.0,0.5688,18.4,32.404762,800.0,48.5413,0.0,751.4587,246.31,332.5185,283.9772,0.0,0.0,283.9772,161.5262,Low,350.0,0.0,0.0,26.9116666667,219.398333,Main_0_2399,26.911666666666687,332.51849955000006,332.51849955000006,0.0,550.0,0.0,0.0,467.48150044999994
1457,RegionA,Peak,1007.38,0.0,0.5788,8.8026666667,22.621693,722.35,44.329,0.0,678.021,232.53,313.9155,224.5865,0.0,0.0,224.5865,129.9907,Medium,301.087,0.0,45.0,17.0746666667,215.455333,Main_0_2399,17.07466666666631,313.91549954999954,313.91549954999954,0.0,550.0,0.0,0.0,408.4345004500005
1458,RegionA,Peak,1007.04,0.0,0.5904,15.68,31.915344,650.0,41.5512,0.0,608.4488,227.99,307.7865,221.2353,0.0,0.0,221.2353,130.6173,Medium,252.1739,0.0,45.0,25.475,202.515,Main_0_2399,25.474999999999962,307.78649999999993,307.78649999999993,0.0,550.0,0.0,0.0,342.21350000000007
1459,RegionA,Peak,1006.73,0.0,0.603,15.68,34.563492,587.87,39.1759,0.0,548.6941,227.13,306.6255,222.4496,0.0,0.0,222.4496,134.1371,Medium,203.2609,0.0,45.0,26.9436666667,200.186333,Main_0_2399,26.94366666666659,306.6254995499999,306.6254995499999,0.0,550.0,0.0,0.0,281.2445004500001
1460,RegionA,Peak,1006.43,0.0,0.6155,28.32,45.283069,540.19,36.3998,0.0,503.7902,224.69,303.3315,221.9317,0.0,0.0,221.9317,136.599,Medium,154.3478,0.0,45.0,38.4783333333,186.211667,Main_0_2399,38.47833333333348,303.33150045000025,303.33150045000025,0.0,550.0,0.0,0.0,236.8584995499998
1461,RegionA,Peak,1006.15,0.0,0.6272,28.32,42.761905,510.22,44.6974,0.0,465.5226,275.91,372.4785,282.7811,0.0,0.0,282.7811,177.3603,Medium,105.4348,0.0,45.0,36.912,238.998,Main_0_2399,36.91199999999997,372.4785,372.4785,0.0,550.0,0.0,0.0,137.74150000000003
1462,RegionA,Flat,624.35,0.0,0.6373,33.5253333333,50.603175,500.0,43.9004,54.732,401.3677,270.99,365.8365,321.9361,0.0,0.0,321.9361,205.1699,Low,156.3355,54.732,0.0,43.9926666667,226.997333,Main_0_2399,43.99266666666656,365.83649954999987,365.83649954999987,0.0,550.0,0.0,0.0,134.16350045000013
1463,RegionA,Flat,624.2,0.0,0.645,52.0613333333,63.857143,510.22,50.8259,55.0,404.3941,313.74,423.549,372.7231,0.0,0.0,372.7231,240.4064,Low,207.4855,55.0,0.0,59.439,254.301,Main_0_2399,59.43900000000202,423.5490000000027,423.5490000000027,0.0,550.0,0.0,0.0,86.67099999999732
1464,RegionA,Valley,450.72,0.0,0.6498,25.28,39.973545,540.19,57.4452,55.0,427.7448,354.6,478.71,439.2648,18.0,0.0,439.2648,285.4343,Medium,275.3755,73.0,0.0,34.1066666667,320.493333,Main_0_2399,34.106666666668445,478.70999955000246,478.70999955000246,0.0,550.0,0.0,0.0,61.48000044999759
1465,RegionA,Valley,450.63,0.0,0.6513,16.32,29.619048,587.87,64.2929,55.0,468.5771,396.87,535.7745,489.4816,18.0,0.0,489.4816,318.7993,Medium,343.2655,73.0,0.0,24.025,372.845,Main_0_2399,24.02499999999992,535.7745,535.7745,0.0,550.0,0.0,0.0,52.095500000000015
1466,RegionA,Valley,450.55,0.0,0.6495,16.32,34.798942,650.0,64.9312,0.0,585.0688,400.81,541.0935,483.4037,7.2414,0.0,483.4037,313.9707,Medium,350.0,7.2414,0.0,27.4273333333,373.382667,Main_0_2399,27.42733333333333,541.0935004500001,541.0935004500001,0.0,550.0,0.0,0.0,108.90649954999992
1467,RegionA,Valley,450.48,0.0,0.6445,30.24,46.185185,722.35,65.3184,0.0,657.0316,403.2,544.32,479.0016,0.0,0.0,479.0016,308.7165,Medium,350.0,0.0,0.0,39.9573333333,363.242667,Main_0_2399,39.9573333333333,544.32000045,544.32000045,0.0,550.0,0.0,0.0,178.02999955000007
1468,RegionA,Valley,450.43,0.0,0.6365,47.04,63.865079,800.0,65.3184,0.0,734.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,304.8845,Medium,350.0,0.0,0.0,57.481,345.719,Main_0_2399,40.68099999999985,521.6399999999999,521.6399999999999,0.0,550.0,0.0,0.0,278.3600000000001
1469,RegionA,Valley,450.38,0.0,0.6262,29.264,39.026455,877.65,65.3184,0.0,812.3316,403.2,544.32,479.0016,0.0,0.0,479.0016,299.9508,Medium,350.0,0.0,0.0,35.23,367.97,Main_0_2399,21.789999999998102,526.1759999999975,526.1759999999975,0.0,550.0,0.0,0.0,351.47400000000243
1470,RegionA,Valley,450.34,0.0,0.6142,26.88,36.169312,950.0,65.3184,0.0,884.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,294.2028,Medium,350.0,0.0,0.0,32.4893333333,370.710667,Main_0_2399,32.48933333333329,544.32000045,544.32000045,0.0,550.0,0.0,0.0,405.67999955000005
1471,RegionA,Flat,692.79,0.0,0.6014,26.88,38.492063,1012.13,65.3184,0.0,946.8116,403.2,544.32,479.0016,0.0,0.0,479.0016,288.0716,Medium,350.0,0.0,0.0,33.758,369.442,Main_0_2399,33.75800000000007,544.32,544.32,0.0,550.0,0.0,0.0,467.80999999999995
1472,RegionA,Flat,692.76,0.0,0.5886,16.208,24.68254,1059.81,65.3184,0.0,994.4916,403.2,544.32,479.0016,0.0,0.0,479.0016,281.9403,Medium,350.0,0.0,0.0,20.9073333333,382.292667,Main_0_2399,20.907333333333554,544.3200004500003,544.3200004500003,0.0,550.0,0.0,0.0,515.4899995499997
1473,RegionA,Flat,692.75,0.0,0.5767,16.2266666667,27.272487,1089.78,69.5448,0.0,1020.2352,403.2,544.32,474.7752,0.0,0.0,474.7752,273.8029,Medium,350.0,0.0,0.0,22.5386666667,380.661333,Main_0_2399,22.538666666666415,544.3199995499997,544.3199995499997,0.0,550.0,0.0,0.0,545.4600004500003
1474,RegionA,Flat,692.75,0.0,0.5665,23.28,33.201058,1100.0,72.2147,0.0,1027.7853,396.24,534.924,462.7093,0.0,0.0,462.7093,262.1248,Medium,350.0,0.0,0.0,28.992,367.248,Main_0_2399,28.99199999999997,534.924,534.924,0.0,550.0,0.0,0.0,565.076
1475,RegionA,Flat,692.77,0.0,0.5588,16.8,30.738095,1089.78,75.2295,0.0,1014.5505,394.62,532.737,457.5075,0.0,0.0,457.5075,255.6552,Medium,350.0,0.0,0.0,24.9733333333,369.646667,Main_0_2399,24.973333333333294,532.73700045,532.73700045,0.0,550.0,0.0,0.0,557.04299955
1476,RegionA,Flat,692.81,0.0,0.554,16.8,30.859788,1059.81,77.2156,0.0,982.5944,391.81,528.9435,451.7279,0.0,0.0,451.7279,250.2573,Medium,350.0,0.0,0.0,24.47,367.34,Main_0_2399,24.47000000000017,528.9435000000003,528.9435000000003,0.0,550.0,0.0,0.0,530.8664999999996
1477,RegionA,Flat,692.85,0.0,0.5524,16.8,39.960317,1012.13,64.7385,0.0,947.3915,321.89,434.5515,369.813,0.0,0.0,369.813,204.2847,Low,350.0,0.0,0.0,30.0,291.89,Main_0_2399,29.999999999999986,434.55150000000003,434.55150000000003,0.0,550.0,0.0,0.0,577.5785
1478,RegionA,Flat,692.92,0.0,0.5543,16.8,39.103175,950.0,65.7428,0.0,884.2572,324.656,438.2856,372.5428,0.0,0.0,372.5428,206.5005,Low,350.0,0.0,0.0,29.568,295.088,Main_0_2399,29.56799999999992,438.2856,438.2856,0.0,550.0,0.0,0.0,511.7144
1479,RegionA,Flat,692.99,0.0,0.5595,21.6,40.071429,877.65,53.0374,0.0,824.6126,263.71,356.0085,302.9711,0.0,0.0,302.9711,169.5124,Low,350.0,0.0,0.0,32.2433333333,231.466667,Main_0_2399,32.243333333334405,356.00850045000146,356.00850045000146,0.0,550.0,0.0,0.0,521.6414995499986
1480,RegionA,Flat,693.08,0.0,0.5676,14.88,26.71164,800.0,46.7105,0.0,753.2895,237.02,319.977,273.2665,0.0,0.0,273.2665,155.1061,Low,350.0,0.0,0.0,21.5693333333,215.450667,Main_0_2399,21.569333333333283,319.97700044999993,319.97700044999993,0.0,550.0,0.0,0.0,480.02299955000007
1481,RegionA,Peak,1005.13,0.0,0.5782,32.0,41.81746,722.35,45.3966,0.0,676.9534,238.13,321.4755,231.0789,0.0,0.0,231.0789,133.6098,Medium,301.087,0.0,45.0,37.588,200.542,Main_0_2399,37.58799999999993,321.47549999999995,321.47549999999995,0.0,550.0,0.0,0.0,400.87450000000007
1482,RegionA,Peak,1005.3,0.0,0.5904,23.288,32.907407,650.0,41.0135,0.0,608.9865,225.04,303.804,217.7905,0.0,0.0,217.7905,128.5835,Medium,252.1739,0.0,45.0,28.8693333333,196.170667,Main_0_2399,28.869333333333106,303.80400044999976,303.80400044999976,0.0,550.0,0.0,0.0,346.19599955000024
1483,RegionA,Peak,1005.49,0.0,0.6036,32.32,41.597884,587.87,39.783,0.0,548.087,230.65,311.3775,226.5945,0.0,0.0,226.5945,136.7724,Medium,203.2609,0.0,45.0,37.7873333333,192.862667,Main_0_2399,37.78733333333322,311.37750044999984,311.37750044999984,0.0,550.0,0.0,0.0,276.49249955000016
1484,RegionA,Peak,1005.7,0.0,0.6167,17.4826666667,30.542328,540.19,41.5984,0.0,498.5916,256.78,346.653,260.0546,0.0,0.0,260.0546,160.3757,Medium,154.3478,0.0,45.0,25.2346666667,231.545333,Main_0_2399,25.23466666666849,346.65299955000245,346.65299955000245,0.0,550.0,0.0,0.0,193.5370004499976
1485,RegionA,Peak,1005.94,0.0,0.6291,10.3653333333,26.804233,510.22,45.0571,0.0,465.1629,278.13,375.4755,285.4184,0.0,0.0,285.4184,179.5567,Medium,105.4348,0.0,45.0,20.1936666667,257.936333,Main_0_2399,20.19366666666711,375.4754995500006,375.4754995500006,0.0,550.0,0.0,0.0,134.7445004499994
1486,RegionA,Flat,624.53,0.0,0.6397,9.28,28.87037,500.0,47.0853,54.3498,398.5649,290.65,392.3775,345.2922,0.0,0.0,345.2922,220.8834,Low,155.9801,54.3498,0.0,20.7106666667,269.939333,Main_0_2399,20.710666666666675,392.37749955,392.37749955,0.0,550.0,0.0,0.0,107.62250045000002
1487,RegionA,Flat,624.7,0.0,0.648,5.9146666667,24.354497,510.22,53.8213,54.7678,401.6309,332.23,448.5105,394.6892,0.0,0.0,394.6892,255.7586,Low,206.9142,54.7678,0.0,16.606,315.624,Main_0_2399,16.605999999999664,448.5104999999996,448.5104999999996,0.0,550.0,0.0,0.0,61.709500000000446
1488,RegionA,Valley,451.3,0.0,0.6534,11.28,23.671958,540.19,59.4054,55.0,425.7846,366.7,495.045,453.6396,18.0,0.0,453.6396,296.4081,Medium,274.8042,73.0,0.0,18.3173333333,348.382667,Main_0_2399,18.317333333333252,495.0450004499999,495.0450004499999,0.0,550.0,0.0,0.0,45.144999550000136
1489,RegionA,Valley,451.43,0.0,0.6555,5.76,17.52381,587.87,61.7333,55.0,471.1367,381.07,514.4445,470.7112,18.0,0.0,470.7112,308.5512,Medium,342.6942,73.0,0.0,12.212,368.858,Main_0_2399,12.212000000000044,514.4445000000001,514.4445000000001,0.0,550.0,0.0,0.0,73.42549999999994
1490,RegionA,Valley,451.58,0.0,0.6543,5.76,29.124339,650.0,63.9479,0.0,586.0521,394.74,532.899,476.8069,7.8557,0.0,476.8069,311.9747,Medium,350.0,7.8557,0.0,19.408,375.332,Main_0_2399,19.40800000000003,532.899,532.899,0.0,550.0,0.0,0.0,117.101
1491,RegionA,Valley,451.73,0.0,0.6498,5.76,27.534392,722.35,65.3184,0.0,657.0316,403.2,544.32,479.0016,0.0,0.0,479.0016,311.2552,Medium,350.0,0.0,0.0,18.426,384.774,Main_0_2399,18.42600000000004,544.32,544.32,0.0,550.0,0.0,0.0,178.02999999999997
1492,RegionA,Valley,451.89,0.0,0.6424,5.76,29.042328,800.0,65.3184,0.0,734.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,307.7106,Medium,350.0,0.0,0.0,19.496,383.704,Main_0_2399,19.495999999999913,544.3199999999999,544.3199999999999,0.0,550.0,0.0,0.0,255.68000000000006
1493,RegionA,Valley,452.05,0.0,0.6327,0.288,27.111111,877.65,65.3184,0.0,812.3316,403.2,544.32,479.0016,0.0,0.0,479.0016,303.0643,Medium,350.0,0.0,0.0,16.108,387.092,Main_0_2399,16.107999999999667,544.3199999999996,544.3199999999996,0.0,550.0,0.0,0.0,333.3300000000004
1494,RegionA,Valley,452.22,0.0,0.6212,0.0,23.698413,950.0,65.3184,0.0,884.6816,403.2,544.32,479.0016,0.0,0.0,479.0016,297.5558,Medium,350.0,0.0,0.0,14.025,389.175,Main_0_2399,14.024999999999846,544.3199999999998,544.3199999999998,0.0,550.0,0.0,0.0,405.6800000000002
1495,RegionA,Flat,696.0,0.0,0.609,0.0,27.103175,1012.13,65.3184,0.0,946.8116,403.2,544.32,479.0016,0.0,0.0,479.0016,291.712,Medium,350.0,0.0,0.0,16.2133333333,386.986667,Main_0_2399,16.21333333333332,544.3200004500001,544.3200004500001,0.0,550.0,0.0,0.0,467.80999954999993
1496,RegionA,Flat,696.28,0.0,0.5967,8.48,29.703704,1059.81,65.3184,0.0,994.4916,403.2,544.32,479.0016,0.0,0.0,479.0016,285.8203,Medium,350.0,0.0,0.0,21.0653333333,382.134667,Main_0_2399,21.06533333333305,544.3200004499996,544.3200004499996,0.0,550.0,0.0,0.0,515.4899995500003
1497,RegionA,Flat,696.58,0.0,0.5853,8.48,22.941799,1089.78,69.5448,0.0,1020.2352,403.2,544.32,474.7752,0.0,0.0,474.7752,277.8859,Medium,350.0,0.0,0.0,16.9406666667,386.259333,Main_0_2399,16.94066666666658,544.3199995499999,544.3199995499999,0.0,550.0,0.0,0.0,545.46000045
1498,RegionA,Flat,696.87,0.0,0.5756,8.48,17.137566,1100.0,71.4347,0.0,1028.5653,391.96,529.146,457.7113,0.0,0.0,457.7113,263.4586,Medium,350.0,0.0,0.0,13.5573333333,378.402667,Main_0_2399,13.557333333333318,529.14600045,529.14600045,0.0,550.0,0.0,0.0,570.85399955
1499,RegionA,Flat,697.18,0.0,0.5684,8.48,19.502646,1089.78,70.5417,0.0,1019.2383,370.03,499.5405,428.9988,0.0,0.0,428.9988,243.8429,Medium,350.0,0.0,0.0,15.1026666667,354.927333,Main_0_2399,15.10266666666671,499.54049955000005,499.54049955000005,0.0,550.0,0.0,0.0,590.2395004499999
1500,RegionA,Flat,697.49,0.0,0.564,3.9573333333,16.851852,1059.81,65.792,0.0,994.018,333.844,450.6894,384.8974,0.0,0.0,384.8974,217.0821,Low,350.0,0.0,0.0,11.596,322.248,Main_0_2399,11.596000000000169,450.68940000000026,450.68940000000026,0.0,550.0,0.0,0.0,609.1205999999997
1501,RegionA,Flat,697.82,0.0,0.563,0.0,14.915344,1012.13,66.196,0.0,945.934,329.137,444.335,378.139,0.0,0.0,378.139,212.8922,Low,350.0,0.0,0.0,8.4973333333,320.639667,Main_0_2399,8.497333333333337,444.33495045,444.33495045,0.0,550.0,0.0,0.0,567.7950495499999
1502,RegionA,Flat,698.14,0.0,0.5653,0.0,14.883598,950.0,62.1574,0.0,887.8426,306.95,414.3825,352.2251,0.0,0.0,352.2251,199.1129,Low,350.0,0.0,0.0,8.5813333333,298.368667,Main_0_2399,8.581333333333351,414.38250045000007,414.38250045000007,0.0,550.0,0.0,0.0,535.6174995499999
1503,RegionA,Flat,698.47,0.0,0.5709,0.0,13.849206,877.65,58.2351,0.0,819.4149,289.554,390.8979,332.6628,0.0,0.0,332.6628,189.9172,Low,350.0,0.0,0.0,8.079,281.475,Main_0_2399,8.07899999999976,390.89789999999977,390.89789999999977,0.0,550.0,0.0,0.0,486.7521000000002
1504,RegionA,Flat,698.81,0.0,0.5794,0.0,7.60582,800.0,47.8437,0.0,752.1563,242.77,327.7395,279.8958,0.0,0.0,279.8958,162.1716,Low,350.0,0.0,0.0,4.2573333333,238.512667,Main_0_2399,4.2573333333333725,327.7395004500001,327.7395004500001,0.0,550.0,0.0,0.0,472.2604995499999
1505,RegionA,Peak,1013.77,0.0,0.5904,7.3173333333,20.71164,722.35,45.6196,0.0,676.7304,239.3,323.055,232.4354,0.0,0.0,232.4354,137.2298,Medium,301.087,0.0,45.0,15.016,224.284,Main_0_2399,15.016000000000544,323.05500000000075,323.05500000000075,0.0,550.0,0.0,0.0,399.2949999999993
1506,RegionA,Peak,1014.27,0.0,0.603,0.0,12.293651,650.0,43.8421,0.0,606.1579,240.56,324.756,235.9139,0.0,0.0,235.9139,142.2561,Medium,252.1739,0.0,45.0,7.036,233.524,Main_0_2399,7.035999999999858,324.75599999999986,324.75599999999986,0.0,550.0,0.0,0.0,325.24400000000014
1507,RegionA,Peak,1014.78,0.0,0.6165,24.16,37.134921,587.87,40.3384,0.0,547.5316,233.87,315.7245,230.3861,0.0,0.0,230.3861,142.033,Medium,203.2609,0.0,45.0,31.556,202.314,Main_0_2399,31.555999999999987,315.7245,315.7245,0.0,550.0,0.0,0.0,272.1455
1508,RegionA,Peak,1015.29,0.0,0.6301,24.16,35.582011,540.19,40.0723,0.0,500.1177,247.36,333.936,248.8637,0.0,0.0,248.8637,156.809,Medium,154.3478,0.0,45.0,30.8596666667,216.500333,Main_0_2399,30.85966666666691,333.93599955000036,333.93599955000036,0.0,550.0,0.0,0.0,206.2540004499997
1509,RegionA,Peak,1015.81,0.0,0.6427,24.16,34.007937,510.22,45.292,0.0,464.928,279.58,377.433,287.141,0.0,0.0,287.141,184.5455,Medium,105.4348,0.0,45.0,30.1886666667,249.391333,Main_0_2399,30.18866666666668,377.4329995500001,377.4329995500001,0.0,550.0,0.0,0.0,132.78700044999994
1510,RegionA,Flat,630.82,0.0,0.6537,24.16,29.719577,500.0,48.3538,54.1975,397.4487,298.48,402.948,354.5942,0.0,0.0,354.5942,231.7983,Low,155.8385,54.1975,0.0,27.5973333333,270.882667,Main_0_2399,27.59733333333324,402.9480004499999,402.9480004499999,0.0,550.0,0.0,0.0,97.05199955000012
1511,RegionA,Flat,631.14,0.0,0.6623,24.0053333333,26.962963,510.22,48.4169,55.0,406.8031,298.87,403.4745,355.0576,0.0,0.0,355.0576,235.1546,Low,206.9885,55.0,0.0,25.7293333333,273.140667,Main_0_2399,25.729333333333393,403.4745004500001,403.4745004500001,0.0,550.0,0.0,0.0,106.74549954999992
1512,RegionA,Valley,456.06,0.0,0.6679,18.544,24.968254,540.19,53.0015,55.0,432.1885,327.17,441.6795,406.678,18.0,0.0,406.678,271.6202,Low,274.8785,73.0,0.0,22.416,304.754,Main_0_2399,22.416000000000896,441.67950000000127,441.67950000000127,0.0,550.0,0.0,0.0,98.51049999999879
1513,RegionA,Valley,456.29,0.0,0.6703,16.8,24.417989,587.87,60.2721,55.0,472.5979,372.05,502.2675,459.9954,18.0,0.0,459.9954,308.3349,Medium,342.7685,73.0,0.0,21.0613333333,350.988667,Main_0_2399,21.061333333333444,502.2675004500002,502.2675004500002,0.0,550.0,0.0,0.0,85.60249954999978
