Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AITrainingPower_MW,GPU_Utilization_Percent,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,Curtailment_MW,IT_Load_MW,Total_Load_MW,GridPurchase_MW,GridCharge_MW,GridSell_MW,NetGridImport_MW,CarbonEmission_tCO2,DemandResponseLevel,SOC_MWh,ChargePower_MW,DischargePower_MW,Baseline_AI_IT_Load_MW,NonAI_IT_Load_MW,DataPeriod,FacilityLoad_MW,RenewableUse_MW,Charge_MW,Discharge_MW,Price,SellPrice,CarbonIntensity,GridExportLimit_MW
1259,RegionA,Flat,716.53,0.0,0.5777,12.16,29.232804,1089.78,72.8351,0.0,573.9989995500449,382.06,515.781,0.0,0.0,0.0,442.9459,255.8899,Medium,157.5,0.0,0.0,22.4073333333,359.652667,Main_0_2399,515.7810004499551,515.7810004499551,0.0,0.0,716.53,0.0,0.5777,573.9989995500449
1260,RegionA,Flat,716.06,0.0,0.5721,8.1066666667,22.441799,1059.81,72.9607,0.0,560.0129999999999,370.22,499.797,0.0,0.0,0.0,426.8363,244.193,Medium,157.5,0.0,0.0,16.715,353.505,Main_0_2399,499.79699999999997,499.79699999999997,0.0,0.0,716.06,0.0,0.5721,560.0129999999999
1261,RegionA,Flat,715.59,0.0,0.5697,8.6186666667,21.441799,1012.13,66.8543,0.0,563.376499550045,332.41,448.7535,0.0,0.0,0.0,381.8992,217.568,Low,157.5,0.0,0.0,16.2403333333,316.169667,Main_0_2399,448.753500449955,448.753500449955,0.0,0.0,715.59,0.0,0.5697,563.376499550045
1262,RegionA,Flat,715.12,0.0,0.5707,21.44,37.55291,950.0,64.4434,0.0,520.37735,318.239,429.6226,0.0,0.0,0.0,365.1792,208.4078,Low,157.5,0.0,0.0,31.234,287.005,Main_0_2399,429.62265,429.62265,0.0,0.0,715.12,0.0,0.5707,520.37735
1263,RegionA,Flat,714.65,0.0,0.575,18.08,34.031746,877.65,55.493,0.0,505.15799999999996,275.92,372.492,0.0,0.0,0.0,316.999,182.2744,Low,157.5,0.0,0.0,27.9,248.02,Main_0_2399,372.492,372.492,0.0,0.0,714.65,0.0,0.575,505.15799999999996
1264,RegionA,Flat,714.19,0.0,0.5822,30.08,51.269841,800.0,49.8341,0.0,458.6255,252.87,341.3745,0.0,0.0,0.0,291.5404,169.7348,Low,157.5,0.0,0.0,43.18,209.69,Main_0_2399,341.3745,341.3745,0.0,0.0,714.19,0.0,0.5822,458.6255
1265,RegionA,Peak,1034.9,0.0,0.5917,40.0,60.873016,722.35,48.4754,0.0,379.071999550045,254.28,343.278,0.0,0.0,0.0,249.8026,147.8082,Medium,157.5,0.0,45.0,52.9753333333,201.304667,Main_0_2399,343.278000449955,343.278000449955,0.0,0.0,1034.9,0.0,0.5917,379.071999550045
1266,RegionA,Peak,1034.23,0.0,0.603,40.0,55.367725,650.0,41.4054,0.0,343.293500449955,227.19,306.7065,0.0,0.0,0.0,220.3011,132.8416,Medium,157.5,0.0,45.0,49.5296666667,177.660333,Main_0_2399,306.706499550045,306.706499550045,0.0,0.0,1034.23,0.0,0.603,343.293500449955
1267,RegionA,Peak,1033.57,0.0,0.6152,25.9946666667,34.277778,587.87,36.3748,0.0,303.1685,210.89,284.7015,0.0,0.0,0.0,203.3267,125.0866,Medium,157.5,0.0,45.0,31.075,179.815,Main_0_2399,284.7015,284.7015,0.0,0.0,1033.57,0.0,0.6152,303.1685
1268,RegionA,Peak,1032.91,0.0,0.6274,9.76,17.603175,540.19,39.7629,0.0,208.83250044995503,245.45,331.3575,0.0,0.0,0.0,246.5946,154.7135,Medium,157.5,0.0,45.0,14.6206666667,230.829333,Main_0_2399,331.357499550045,331.357499550045,0.0,0.0,1032.91,0.0,0.6274,208.83250044995503
1269,RegionA,Peak,1032.26,0.0,0.6387,1.6266666667,7.962963,510.22,44.2843,0.0,141.18400044995502,273.36,369.036,0.0,0.0,0.0,279.7517,178.6774,Medium,157.5,0.0,45.0,5.5266666667,267.833333,Main_0_2399,369.035999550045,369.035999550045,0.0,0.0,1032.26,0.0,0.6387,141.18400044995502
1270,RegionA,Flat,640.32,0.0,0.6483,0.0,6.690476,500.0,47.8127,54.2625,101.56099999999998,295.14,398.439,0.0,0.0,0.0,350.6263,227.311,Low,157.5,54.2625,0.0,4.072,291.068,Main_0_2399,398.439,398.439,0.0,0.0,640.32,0.0,0.6483,101.56099999999998
1271,RegionA,Flat,639.92,0.0,0.6555,15.84,24.267196,510.22,53.4616,54.811,64.70649955004507,330.01,445.5135,0.0,0.0,0.0,392.0519,256.99,Low,157.5,54.811,0.0,20.9283333333,309.081667,Main_0_2399,445.51350044995496,445.51350044995496,0.0,0.0,639.92,0.0,0.6555,64.70649955004507
1272,RegionA,Valley,461.88,0.0,0.6598,15.84,23.457672,540.19,56.7664,55.0,67.13649955004502,350.41,473.0535,0.0,18.0,0.0,434.2871,286.5426,Medium,157.5,73.0,0.0,20.1993333333,330.210667,Main_0_2399,473.05350044995504,473.05350044995504,0.0,0.0,461.88,0.0,0.6598,67.13649955004502
1273,RegionA,Valley,461.61,0.0,0.6609,15.84,23.031746,587.87,59.603,55.0,91.17799999999994,367.92,496.692,0.0,18.0,0.0,455.089,300.7683,Medium,157.5,73.0,0.0,20.0,347.92,Main_0_2399,496.69200000000006,496.69200000000006,0.0,0.0,461.61,0.0,0.6609,91.17799999999994
1274,RegionA,Valley,461.34,0.0,0.6586,15.84,25.079365,650.0,65.3184,0.0,105.67999999999995,403.2,544.32,0.0,7.8999,0.0,486.9015,320.6733,Medium,157.5,7.8999,0.0,21.18,382.02,Main_0_2399,544.32,544.32,0.0,0.0,461.34,0.0,0.6586,105.67999999999995
1275,RegionA,Valley,461.07,0.0,0.6531,5.088,13.357143,722.35,65.3184,0.0,178.02999999999997,403.2,544.32,0.0,0.0,0.0,479.0016,312.8359,Medium,157.5,0.0,0.0,9.896,393.304,Main_0_2399,544.32,544.32,0.0,0.0,461.07,0.0,0.6531,178.02999999999997
1276,RegionA,Valley,460.81,0.0,0.6446,8.16,18.513228,800.0,65.3184,0.0,255.68000044995495,403.2,544.32,0.0,0.0,0.0,479.0016,308.7644,Medium,157.5,0.0,0.0,14.2906666667,388.909333,Main_0_2399,544.319999550045,544.319999550045,0.0,0.0,460.81,0.0,0.6446,255.68000044995495
1277,RegionA,Valley,460.55,0.0,0.6338,15.88,29.880952,877.65,65.3184,0.0,333.3299999999999,403.2,544.32,0.0,0.0,0.0,479.0016,303.5912,Medium,157.5,0.0,0.0,24.42,378.78,Main_0_2399,544.32,544.32,0.0,0.0,460.55,0.0,0.6338,333.3299999999999
1278,RegionA,Valley,460.3,0.0,0.6212,14.08,28.52381,950.0,65.3184,0.0,405.67999999999995,403.2,544.32,0.0,0.0,0.0,479.0016,297.5558,Medium,157.5,0.0,0.0,22.836,380.364,Main_0_2399,544.32,544.32,0.0,0.0,460.3,0.0,0.6212,405.67999999999995
1279,RegionA,Flat,707.78,0.0,0.6079,26.976,34.984127,1012.13,65.3184,0.0,467.81000044995494,403.2,544.32,0.0,0.0,0.0,479.0016,291.1851,Medium,157.5,0.0,0.0,31.8606666667,371.339333,Main_0_2399,544.319999550045,544.319999550045,0.0,0.0,707.78,0.0,0.6079,467.81000044995494
1280,RegionA,Flat,707.41,0.0,0.5945,35.2,44.259259,1059.81,65.3184,0.0,515.4900004499549,403.2,544.32,0.0,0.0,0.0,479.0016,284.7665,Medium,157.5,0.0,0.0,41.0006666667,362.199333,Main_0_2399,544.319999550045,544.319999550045,0.0,0.0,707.41,0.0,0.5945,515.4900004499549
1281,RegionA,Flat,707.06,0.0,0.582,34.1733333333,44.267196,1089.78,69.5448,0.0,545.4599995500449,403.2,544.32,0.0,0.0,0.0,474.7752,276.3192,Medium,157.5,0.0,0.0,40.5573333333,362.642667,Main_0_2399,544.320000449955,544.320000449955,0.0,0.0,707.06,0.0,0.582,545.4599995500449
1282,RegionA,Flat,706.71,0.0,0.5713,40.4826666667,51.224868,1100.0,73.4832,0.0,555.679999550045,403.2,544.32,0.0,0.0,0.0,470.8368,268.9891,Medium,157.5,0.0,0.0,47.0863333333,356.113667,Main_0_2399,544.320000449955,544.320000449955,0.0,0.0,706.71,0.0,0.5713,555.679999550045
1283,RegionA,Flat,706.38,0.0,0.5629,25.056,37.174603,1089.78,70.5169,0.0,590.415000449955,369.9,499.365,0.0,0.0,0.0,428.8481,241.3986,Medium,157.5,0.0,0.0,32.1026666667,337.797333,Main_0_2399,499.36499955004496,499.36499955004496,0.0,0.0,706.38,0.0,0.5629,590.415000449955
1284,RegionA,Flat,706.06,0.0,0.5575,23.52,40.214286,1059.81,70.8422,0.0,574.5255,359.47,485.2845,0.0,0.0,0.0,414.4423,231.0516,Medium,157.5,0.0,0.0,33.4,326.07,Main_0_2399,485.2845,485.2845,0.0,0.0,706.06,0.0,0.5575,574.5255
1285,RegionA,Flat,705.75,0.0,0.5554,9.28,20.537037,1012.13,65.2936,0.0,573.852500449955,324.65,438.2775,0.0,0.0,0.0,372.9839,207.1553,Low,157.5,0.0,0.0,15.6826666667,308.967333,Main_0_2399,438.27749955004504,438.27749955004504,0.0,0.0,705.75,0.0,0.5554,573.852500449955
1286,RegionA,Flat,705.45,0.0,0.5567,0.0,10.592593,950.0,65.2528,0.0,514.981400449955,322.236,435.0186,0.0,0.0,0.0,369.7658,205.8486,Low,157.5,0.0,0.0,5.9986666667,316.237333,Main_0_2399,435.018599550045,435.018599550045,0.0,0.0,705.45,0.0,0.5567,514.981400449955
1287,RegionA,Flat,705.17,0.0,0.5613,0.0,10.97619,877.65,59.9076,0.0,475.52550044995496,297.87,402.1245,0.0,0.0,0.0,342.2169,192.0863,Low,157.5,0.0,0.0,6.0306666667,291.839333,Main_0_2399,402.124499550045,402.124499550045,0.0,0.0,705.17,0.0,0.5613,475.52550044995496
1288,RegionA,Flat,704.89,0.0,0.5688,0.0,9.417989,800.0,50.8136,0.0,451.91600044995494,257.84,348.084,0.0,0.0,0.0,297.2704,169.0874,Low,157.5,0.0,0.0,5.1866666667,252.653333,Main_0_2399,348.08399955004506,348.08399955004506,0.0,0.0,704.89,0.0,0.5688,451.91600044995494
1289,RegionA,Peak,1021.72,0.0,0.5788,13.28,19.89418,722.35,42.2987,0.0,422.812000449955,221.88,299.538,0.0,0.0,0.0,212.2393,122.8441,Medium,157.5,0.0,45.0,17.1066666667,204.773333,Main_0_2399,299.537999550045,299.537999550045,0.0,0.0,1021.72,0.0,0.5788,422.812000449955
1290,RegionA,Peak,1021.36,0.0,0.5904,28.16,36.079365,650.0,41.1265,0.0,345.359,225.66,304.641,0.0,0.0,0.0,218.5145,129.0109,Medium,157.5,0.0,45.0,32.71,192.95,Main_0_2399,304.641,304.641,0.0,0.0,1021.36,0.0,0.5904,345.359
1291,RegionA,Peak,1021.02,0.0,0.603,15.1013333333,24.761905,587.87,41.1577,0.0,265.732999550045,238.62,322.137,0.0,0.0,0.0,235.9793,142.2955,Medium,157.5,0.0,45.0,20.2373333333,218.382667,Main_0_2399,322.137000449955,322.137000449955,0.0,0.0,1021.02,0.0,0.603,265.732999550045
1292,RegionA,Peak,1020.71,0.0,0.6155,14.88,23.846561,540.19,42.6643,0.0,184.65400044995505,263.36,355.536,0.0,0.0,0.0,267.8717,164.875,Medium,157.5,0.0,45.0,19.8546666667,243.505333,Main_0_2399,355.535999550045,355.535999550045,0.0,0.0,1020.71,0.0,0.6155,184.65400044995505
1293,RegionA,Peak,1020.41,0.0,0.6272,9.992,16.582011,510.22,43.4338,0.0,148.271499550045,268.11,361.9485,0.0,0.0,0.0,273.5147,171.5484,Medium,157.5,0.0,45.0,13.6133333333,254.496667,Main_0_2399,361.948500449955,361.948500449955,0.0,0.0,1020.41,0.0,0.6272,148.271499550045
1294,RegionA,Flat,633.19,0.0,0.6373,8.64,17.767196,500.0,45.9481,54.4862,117.09950044995503,283.63,382.9005,0.0,0.0,0.0,336.9524,214.7398,Low,157.5,54.4862,0.0,13.5346666667,270.095333,Main_0_2399,382.90049955004497,382.90049955004497,0.0,0.0,633.19,0.0,0.6373,117.09950044995503
1295,RegionA,Flat,633.03,0.0,0.645,4.896,13.156085,510.22,54.0902,54.7356,59.468500000000006,333.89,450.7515,0.0,0.0,0.0,396.6613,255.8466,Low,157.5,54.7356,0.0,9.252,324.638,Main_0_2399,450.7515,450.7515,0.0,0.0,633.03,0.0,0.645,59.468500000000006
1296,RegionA,Valley,457.08,0.0,0.6498,9.76,22.063492,540.19,55.9597,55.0,73.85950000000003,345.43,466.3305,0.0,18.0,0.0,428.3708,278.3554,Medium,157.5,73.0,0.0,16.62,328.81,Main_0_2399,466.33050000000003,466.33050000000003,0.0,0.0,457.08,0.0,0.6498,73.85950000000003
1297,RegionA,Valley,456.99,0.0,0.6513,8.4586666667,21.505291,587.87,65.3184,55.0,43.549999999999955,403.2,544.32,0.0,18.0,0.0,497.0016,323.6971,Medium,157.5,73.0,0.0,15.688,387.512,Main_0_2399,544.32,544.32,0.0,0.0,456.99,0.0,0.6513,43.549999999999955
1298,RegionA,Valley,456.9,0.0,0.6495,22.5226666667,32.634921,650.0,65.3184,0.0,105.67999955004495,403.2,544.32,0.0,7.7515,0.0,486.7531,316.1462,Medium,157.5,7.7515,0.0,28.3293333333,374.870667,Main_0_2399,544.320000449955,544.320000449955,0.0,0.0,456.9,0.0,0.6495,105.67999955004495
1299,RegionA,Valley,456.83,0.0,0.6445,18.08,26.320106,722.35,65.3184,0.0,178.02999999999997,403.2,544.32,0.0,0.0,0.0,479.0016,308.7165,Medium,157.5,0.0,0.0,23.063,380.137,Main_0_2399,544.32,544.32,0.0,0.0,456.83,0.0,0.6445,178.02999999999997
1300,RegionA,Valley,456.76,0.0,0.6365,13.8613333333,20.111111,800.0,65.3184,0.0,255.68000044995506,403.2,544.32,0.0,0.0,0.0,479.0016,304.8845,Medium,157.5,0.0,0.0,17.5466666667,385.653333,Main_0_2399,544.3199995500449,544.3199995500449,0.0,0.0,456.76,0.0,0.6365,255.68000044995506
1301,RegionA,Valley,456.7,0.0,0.6262,0.0,7.309524,877.65,65.3184,0.0,333.33000044995504,403.2,544.32,0.0,0.0,0.0,479.0016,299.9508,Medium,157.5,0.0,0.0,3.8526666667,399.347333,Main_0_2399,544.3199995500449,544.3199995500449,0.0,0.0,456.7,0.0,0.6262,333.33000044995504
1302,RegionA,Valley,456.66,0.0,0.6142,19.2,27.944444,950.0,65.3184,0.0,405.67999999999995,403.2,544.32,0.0,0.0,0.0,479.0016,294.2028,Medium,157.5,0.0,0.0,24.104,379.096,Main_0_2399,544.32,544.32,0.0,0.0,456.66,0.0,0.6142,405.67999999999995
1303,RegionA,Flat,702.49,0.0,0.6014,37.92,48.867725,1012.13,65.3184,0.0,467.80999955004506,403.2,544.32,0.0,0.0,0.0,479.0016,288.0716,Medium,157.5,0.0,0.0,44.4093333333,358.790667,Main_0_2399,544.3200004499549,544.3200004499549,0.0,0.0,702.49,0.0,0.6014,467.80999955004506
1304,RegionA,Flat,702.45,0.0,0.5886,22.008,32.724868,1059.81,65.3184,0.0,515.4900004499549,403.2,544.32,0.0,0.0,0.0,479.0016,281.9403,Medium,157.5,0.0,0.0,28.3986666667,374.801333,Main_0_2399,544.319999550045,544.319999550045,0.0,0.0,702.45,0.0,0.5886,515.4900004499549
1305,RegionA,Flat,702.43,0.0,0.5767,38.24,46.015873,1089.78,69.5448,0.0,545.4599999999999,403.2,544.32,0.0,0.0,0.0,474.7752,273.8029,Medium,157.5,0.0,0.0,42.812,360.388,Main_0_2399,544.32,544.32,0.0,0.0,702.43,0.0,0.5767,545.4599999999999
1306,RegionA,Flat,702.42,0.0,0.5665,12.776,21.775132,1100.0,73.4832,0.0,555.680000449955,403.2,544.32,0.0,0.0,0.0,470.8368,266.729,Medium,157.5,0.0,0.0,17.9786666667,385.221333,Main_0_2399,544.319999550045,544.319999550045,0.0,0.0,702.42,0.0,0.5665,555.680000449955
1307,RegionA,Flat,702.42,0.0,0.5588,6.72,19.010582,1089.78,73.2736,0.0,570.893999550045,384.36,518.886,0.0,0.0,0.0,445.6124,249.0082,Medium,157.5,0.0,0.0,13.8813333333,370.478667,Main_0_2399,518.886000449955,518.886000449955,0.0,0.0,702.42,0.0,0.5588,570.893999550045
1308,RegionA,Flat,702.44,0.0,0.554,6.72,18.425926,1059.81,71.1792,0.0,572.2169999999999,361.18,487.593,0.0,0.0,0.0,416.4138,230.6932,Medium,157.5,0.0,0.0,13.512,347.668,Main_0_2399,487.593,487.593,0.0,0.0,702.44,0.0,0.554,572.2169999999999
1309,RegionA,Flat,702.47,0.0,0.5524,6.72,23.015873,1012.13,64.4067,0.0,579.806000449955,320.24,432.324,0.0,0.0,0.0,367.9173,203.2375,Low,157.5,0.0,0.0,16.3466666667,303.893333,Main_0_2399,432.323999550045,432.323999550045,0.0,0.0,702.47,0.0,0.5524,579.806000449955
1310,RegionA,Flat,702.52,0.0,0.5543,20.48,31.703704,950.0,62.9771,0.0,530.1526995500451,310.998,419.8473,0.0,0.0,0.0,356.8702,197.8132,Low,157.5,0.0,0.0,27.0963333333,283.901667,Main_0_2399,419.84730044995496,419.84730044995496,0.0,0.0,702.52,0.0,0.5543,530.1526995500451
1311,RegionA,Flat,702.59,0.0,0.5595,25.44,43.425926,877.65,55.2235,0.0,506.9670004499549,274.58,370.683,0.0,0.0,0.0,315.4595,176.4996,Low,157.5,0.0,0.0,35.9416666667,238.638333,Main_0_2399,370.68299955004505,370.68299955004505,0.0,0.0,702.59,0.0,0.5595,506.9670004499549
1312,RegionA,Flat,702.66,0.0,0.5676,18.304,37.166667,800.0,49.3257,0.0,462.1085,250.29,337.8915,0.0,0.0,0.0,288.5658,163.79,Low,157.5,0.0,0.0,29.184,221.106,Main_0_2399,337.8915,337.8915,0.0,0.0,702.66,0.0,0.5676,462.1085
1313,RegionA,Peak,1018.99,0.0,0.5782,13.76,35.063492,722.35,44.8552,0.0,404.7085,235.29,317.6415,0.0,0.0,0.0,227.7863,131.7061,Medium,157.5,0.0,45.0,26.588,208.702,Main_0_2399,317.6415,317.6415,0.0,0.0,1018.99,0.0,0.5782,404.7085
1314,RegionA,Peak,1019.15,0.0,0.5904,11.008,27.5,650.0,41.881,0.0,339.77,229.8,310.23,0.0,0.0,0.0,223.349,131.8652,Medium,157.5,0.0,45.0,20.977,208.823,Main_0_2399,310.23,310.23,0.0,0.0,1019.15,0.0,0.5904,339.77
1315,RegionA,Peak,1019.32,0.0,0.6036,0.0,17.298942,587.87,38.0409,0.0,290.1275,220.55,297.7425,0.0,0.0,0.0,214.7016,129.5939,Medium,157.5,0.0,45.0,10.543,210.007,Main_0_2399,297.7425,297.7425,0.0,0.0,1019.32,0.0,0.6036,290.1275
1316,RegionA,Peak,1019.51,0.0,0.6167,0.0,11.547619,540.19,37.3507,0.0,228.93400000000003,230.56,311.256,0.0,0.0,0.0,228.9053,141.1659,Medium,157.5,0.0,45.0,6.9,223.66,Main_0_2399,311.25600000000003,311.25600000000003,0.0,0.0,1019.51,0.0,0.6167,228.93400000000003
1317,RegionA,Peak,1019.72,0.0,0.6291,0.0,19.079365,510.22,40.9666,0.0,168.832,252.88,341.388,0.0,0.0,0.0,255.4214,160.6856,Medium,157.5,0.0,45.0,11.516,241.364,Main_0_2399,341.38800000000003,341.38800000000003,0.0,0.0,1019.72,0.0,0.6291,168.832
1318,RegionA,Flat,633.07,0.0,0.6397,14.24,27.116402,500.0,45.6889,54.5173,119.25950044995494,282.03,380.7405,0.0,0.0,0.0,335.0516,214.3325,Low,157.5,54.5173,0.0,22.1366666667,259.893333,Main_0_2399,380.74049955004506,380.74049955004506,0.0,0.0,633.07,0.0,0.6397,119.25950044995494
1319,RegionA,Flat,633.23,0.0,0.648,14.24,27.021164,510.22,51.5192,55.0,80.89299955004498,318.02,429.327,0.0,0.0,0.0,377.8078,244.8194,Low,157.5,55.0,0.0,21.7833333333,296.236667,Main_0_2399,429.32700044995505,429.32700044995505,0.0,0.0,633.23,0.0,0.648,80.89299955004498
1320,RegionA,Valley,457.45,0.0,0.6534,14.24,29.354497,540.19,54.2587,55.0,88.03449955004498,334.93,452.1555,0.0,18.0,0.0,415.8968,271.747,Low,157.5,73.0,0.0,23.2973333333,311.632667,Main_0_2399,452.15550044995507,452.15550044995507,0.0,0.0,457.45,0.0,0.6534,88.03449955004498
1321,RegionA,Valley,457.58,0.0,0.6555,14.24,29.166667,587.87,62.5142,55.0,66.9185,385.89,520.9515,0.0,18.0,0.0,476.4373,312.3047,Medium,157.5,73.0,0.0,23.18,362.71,Main_0_2399,520.9515,520.9515,0.0,0.0,457.58,0.0,0.6555,66.9185
1322,RegionA,Valley,457.71,0.0,0.6543,14.24,31.089947,650.0,65.3184,0.0,105.67999999999995,403.2,544.32,0.0,7.456,0.0,486.4576,318.2892,Medium,157.5,7.456,0.0,24.229,378.971,Main_0_2399,544.32,544.32,0.0,0.0,457.71,0.0,0.6543,105.67999999999995
1323,RegionA,Valley,457.85,0.0,0.6498,8.544,22.031746,722.35,65.3184,0.0,178.02999999999997,403.2,544.32,0.0,0.0,0.0,479.0016,311.2552,Medium,157.5,0.0,0.0,16.6,386.6,Main_0_2399,544.32,544.32,0.0,0.0,457.85,0.0,0.6498,178.02999999999997
1324,RegionA,Valley,458.0,0.0,0.6424,11.68,26.505291,800.0,65.3184,0.0,255.67999999999995,403.2,544.32,0.0,0.0,0.0,479.0016,307.7106,Medium,157.5,0.0,0.0,20.529,382.671,Main_0_2399,544.32,544.32,0.0,0.0,458.0,0.0,0.6424,255.67999999999995
1325,RegionA,Valley,458.16,0.0,0.6327,11.68,27.428571,877.65,65.3184,0.0,333.3299999999999,403.2,544.32,0.0,0.0,0.0,479.0016,303.0643,Medium,157.5,0.0,0.0,20.984,382.216,Main_0_2399,544.32,544.32,0.0,0.0,458.16,0.0,0.6327,333.3299999999999
1326,RegionA,Valley,458.32,0.0,0.6212,16.48,33.822751,950.0,65.3184,0.0,405.68000044995506,403.2,544.32,0.0,0.0,0.0,479.0016,297.5558,Medium,157.5,0.0,0.0,26.7966666667,376.403333,Main_0_2399,544.3199995500449,544.3199995500449,0.0,0.0,458.32,0.0,0.6212,405.68000044995506
1327,RegionA,Flat,705.36,0.0,0.609,16.48,36.510582,1012.13,65.3184,0.0,467.81000044995494,403.2,544.32,0.0,0.0,0.0,479.0016,291.712,Medium,157.5,0.0,0.0,28.5026666667,374.697333,Main_0_2399,544.319999550045,544.319999550045,0.0,0.0,705.36,0.0,0.609,467.81000044995494
1328,RegionA,Flat,705.63,0.0,0.5967,7.5253333333,26.687831,1059.81,65.3184,0.0,515.489999550045,403.2,544.32,0.0,0.0,0.0,479.0016,285.8203,Medium,157.5,0.0,0.0,18.6833333333,384.516667,Main_0_2399,544.3200004499549,544.3200004499549,0.0,0.0,705.63,0.0,0.5967,515.489999550045
1329,RegionA,Flat,705.9,0.0,0.5853,40.8,56.428571,1089.78,69.5448,0.0,545.4599999999999,403.2,544.32,0.0,0.0,0.0,474.7752,277.8859,Medium,157.5,0.0,0.0,49.91,353.29,Main_0_2399,544.32,544.32,0.0,0.0,705.9,0.0,0.5853,545.4599999999999
1330,RegionA,Flat,706.19,0.0,0.5756,28.888,46.679894,1100.0,73.4832,0.0,555.68,403.2,544.32,0.0,0.0,0.0,470.8368,271.0137,Medium,157.5,0.0,0.0,39.288,363.912,Main_0_2399,544.32,544.32,0.0,0.0,706.19,0.0,0.5756,555.68
1331,RegionA,Flat,706.48,0.0,0.5684,18.08,37.277778,1089.78,68.0958,0.0,607.56,357.2,482.22,0.0,0.0,0.0,414.1242,235.3882,Medium,157.5,0.0,0.0,29.371,327.829,Main_0_2399,482.22,482.22,0.0,0.0,706.48,0.0,0.5684,607.56
1332,RegionA,Flat,706.78,0.0,0.564,25.12,46.153439,1059.81,70.5604,0.0,576.4560004499549,358.04,483.354,0.0,0.0,0.0,412.7936,232.8156,Medium,157.5,0.0,0.0,37.6546666667,320.385333,Main_0_2399,483.35399955004505,483.35399955004505,0.0,0.0,706.78,0.0,0.564,576.4560004499549
1333,RegionA,Flat,707.08,0.0,0.563,25.12,42.328042,1012.13,68.46,0.0,552.5980999999999,340.394,459.5319,0.0,0.0,0.0,391.0719,220.1735,Medium,157.5,0.0,0.0,35.332,305.062,Main_0_2399,459.53190000000006,459.53190000000006,0.0,0.0,707.08,0.0,0.563,552.5980999999999
1334,RegionA,Flat,707.39,0.0,0.5653,21.8053333333,33.275132,950.0,64.1931,0.0,522.045950449955,317.003,427.954,0.0,0.0,0.0,363.7609,205.634,Low,157.5,0.0,0.0,28.6816666667,288.321333,Main_0_2399,427.954049550045,427.954049550045,0.0,0.0,707.39,0.0,0.5653,522.045950449955
1335,RegionA,Flat,707.71,0.0,0.5709,2.816,13.603175,877.65,57.6406,0.0,490.74269999999996,286.598,386.9073,0.0,0.0,0.0,329.2667,187.9784,Low,157.5,0.0,0.0,9.158,277.44,Main_0_2399,386.9073,386.9073,0.0,0.0,707.71,0.0,0.5709,490.74269999999996
1336,RegionA,Flat,708.03,0.0,0.5794,0.0,8.198413,800.0,48.7266,0.0,466.2124995500449,247.25,333.7875,0.0,0.0,0.0,285.0609,165.1643,Low,157.5,0.0,0.0,4.6683333333,242.581667,Main_0_2399,333.7875004499551,333.7875004499551,0.0,0.0,708.03,0.0,0.5794,466.2124995500449
1337,RegionA,Peak,1027.12,0.0,0.5904,5.568,12.812169,722.35,40.4209,0.0,436.10949955004503,212.03,286.2405,0.0,0.0,0.0,200.8196,118.5639,Medium,157.5,0.0,45.0,9.6413333333,202.388667,Main_0_2399,286.240500449955,286.240500449955,0.0,0.0,1027.12,0.0,0.5904,436.10949955004503
1338,RegionA,Peak,1027.6,0.0,0.603,0.0,7.039683,650.0,42.0524,0.0,338.500999550045,230.74,311.499,0.0,0.0,0.0,224.4466,135.3413,Medium,157.5,0.0,45.0,3.9213333333,226.818667,Main_0_2399,311.499000449955,311.499000449955,0.0,0.0,1027.6,0.0,0.603,338.500999550045
1339,RegionA,Peak,1028.08,0.0,0.6165,1.6213333333,8.555556,587.87,38.9103,0.0,283.323500449955,225.59,304.5465,0.0,0.0,0.0,220.6362,136.0222,Medium,157.5,0.0,45.0,5.3026666667,220.287333,Main_0_2399,304.546499550045,304.546499550045,0.0,0.0,1028.08,0.0,0.6165,283.323500449955
1340,RegionA,Peak,1028.57,0.0,0.6301,17.92,29.206349,540.19,40.9714,0.0,198.7615,252.91,341.4285,0.0,0.0,0.0,255.4571,160.9635,Medium,157.5,0.0,45.0,24.44,228.47,Main_0_2399,341.42850000000004,341.42850000000004,0.0,0.0,1028.57,0.0,0.6301,198.7615
1341,RegionA,Peak,1029.06,0.0,0.6427,17.92,33.843915,510.22,42.2107,0.0,158.46399955004495,260.56,351.756,0.0,0.0,0.0,264.5453,170.0233,Medium,157.5,0.0,45.0,27.0573333333,233.502667,Main_0_2399,351.7560004499551,351.7560004499551,0.0,0.0,1029.06,0.0,0.6427,158.46399955004495
1342,RegionA,Flat,639.04,0.0,0.6537,17.92,36.886243,500.0,48.5806,54.1703,95.16199999999998,299.88,404.838,0.0,0.0,0.0,356.2574,232.8855,Low,157.5,54.1703,0.0,28.742,271.138,Main_0_2399,404.838,404.838,0.0,0.0,639.04,0.0,0.6537,95.16199999999998
1343,RegionA,Flat,639.34,0.0,0.6623,6.8906666667,22.428571,510.22,51.9566,54.9916,77.24800044995504,320.72,432.972,0.0,0.0,0.0,381.0154,252.3465,Low,157.5,54.9916,0.0,15.7636666667,304.956333,Main_0_2399,432.971999550045,432.971999550045,0.0,0.0,639.34,0.0,0.6623,77.24800044995504
